company,phone,email,website,address,city,state,rating,reviews,lead_score,tier
Columbus Distribution Center Napa,,,,,Columbus,OH,4.4,0,45,
Epoxy Flooring,,,,,Columbus,OH,0,0,40,
Ricart Automotive Mega Mall,,,,,Columbus,OH,3.8,0,40,
Nash Distribution Columbus Warehouse,,,,,Columbus,OH,3.7,0,40,
World Distribution Services Warehouse Columbus,,,,,Columbus,OH,3.6,0,40,
Office Depot Max Distribution Center,,,,,Columbus,OH,3.7,0,40,
Clopay Corporation - Columbus Distribution Center,,,,,Columbus,OH,3.6,0,40,
Lowes Distribution Center,,,,,Columbus,OH,3.7,0,40,
Premier Concrete Coatings Columbus,,,,,Columbus,OH,5,0,35,
Comer & Cross Concrete Coatings,,,,,Columbus,OH,4.9,0,35,
GatorGuard Concrete Coatings of Columbus,,,,,Columbus,OH,4.8,0,35,
"Deco-Coat Flooring, LLC",,,,,Columbus,OH,4.9,0,35,
XPS Xpress Columbus,,,,,Columbus,OH,5,0,35,
Infinity Concrete Coatings,,,,,Columbus,OH,5,0,35,
Premier Concrete Coatings,,,,,Columbus,OH,5,0,35,
Solutions for Organizing Spaces,,,,,Columbus,OH,5,0,35,
Your1DayFloor.com,,,,,Columbus,OH,5,0,35,
Pro Flooring Installers Columbus,,,,,Columbus,OH,5,0,35,
Martin Painting & Coating Co,,,,,Columbus,OH,4.7,0,35,
Embellish By MJ,,,,,Columbus,OH,5,0,35,
"Permafloor, Inc.",,,,,Columbus,OH,5,0,35,
Rockhound Resurfacing,,,,,Columbus,OH,5,0,35,
Deco-Crete Supply,,,,,Columbus,OH,4.9,0,35,
Columbus Stamp Concrete,,,,,Columbus,OH,4.7,0,35,
Supreme Concrete Solutions,,,,,Columbus,OH,4.9,0,35,
Top Level Concrete,,,,,Columbus,OH,5,0,35,
Capital City Concrete,,,,,Columbus,OH,4.8,0,35,
CKG Small Concrete & General Services,,,,,Columbus,OH,5,0,35,
Royal Concrete,,,,,Columbus,OH,4.9,0,35,
Concrete Contracting of Columbus,,,,,Columbus,OH,5,0,35,
Optimus Concrete Co.,,,,,Columbus,OH,4.6,0,35,
Samczuk Concrete & Masonry LLC,,,,,Columbus,OH,4.7,0,35,
Ed's Concrete Construction LLC,,,,,Columbus,OH,4.9,0,35,
Hacker's Concrete Impressions,,,,,Columbus,OH,5,0,35,
Ohio Concrete Sawing & Drilling - Columbus,,,,,Columbus,OH,4.5,0,35,
"CT Concrete, LLC",,,,,Columbus,OH,4.8,0,35,
Good Guys Improvements LLP,,,,,Columbus,OH,5,0,35,
Concrete Lyftz,,,,,Columbus,OH,5,0,35,
Concrete Cutting & Breaking,,,,,Columbus,OH,5,0,35,
SealMaxx of Columbus,,,,,Columbus,OH,4.9,0,35,
Maxima Concrete,,,,,Columbus,OH,4.9,0,35,
The Stallion Concrete LLC,,,,,Columbus,OH,5,0,35,
"Bill Lewis Cement Contractor, LLC",,,,,Columbus,OH,4.7,0,35,
CR Concrete Construction - Columbus,,,,,Columbus,OH,5,0,35,
Alonzo Contractors Inc,,,,,Columbus,OH,4.9,0,35,
MCL Concrete LLC,,,,,Columbus,OH,5,0,35,
SmartLevel Concrete,,,,,Columbus,OH,4.9,0,35,
Arlington Concrete,,,,,Columbus,OH,4.7,0,35,
Dura Seal,,,,,Columbus,OH,4.8,0,35,
Columbus Custom Concrete,,,,,Columbus,OH,5,0,35,
Special Concrete Ohio LLC,,,,,Columbus,OH,4.8,0,35,
Evans Concrete,,,,,Columbus,OH,5,0,35,
Fine Line Concrete Contractors,,,,,Columbus,OH,5,0,35,
Superior Concrete Columbus,,,,,Columbus,OH,5,0,35,
Roman Concrete,,,,,Columbus,OH,4.8,0,35,
Central Ohio Blasting,,,,,Columbus,OH,5,0,35,
Vibrant Vision Coatings,,,,,Columbus,OH,4.7,0,35,
S&C Blasting LLC,,,,,Columbus,OH,5,0,35,
C & B Mobile Blasting,,,,,Columbus,OH,5,0,35,
A1 Blasting Pros,,,,,Columbus,OH,5,0,35,
Trusted Coatings,,,,,Columbus,OH,5,0,35,
BlastOne International,,,,,Columbus,OH,4.8,0,35,
MCL Power Clean Blasting Services,,,,,Columbus,OH,5,0,35,
TLC Surface Restoration,,,,,Columbus,OH,5,0,35,
Four Winds Sand Blasting,,,,,Columbus,OH,5,0,35,
Ace Portable Sandblasting,,,,,Columbus,OH,5,0,35,
RPM Powder Coating,,,,,Columbus,OH,5,0,35,
Durer Shotblast LLC,,,,,Columbus,OH,5,0,35,
Ohio Dustless Blasting,,,,,Columbus,OH,5,0,35,
M&M Dustless Mobile Blasting,,,,,Columbus,OH,5,0,35,
Soda Clean of Ohio,,,,,Columbus,OH,4.9,0,35,
Beeline Floors,,,,,Columbus,OH,4.9,0,35,
"FS HW Flooring, LLC",,,,,Columbus,OH,4.8,0,35,
Columbus Floor Refinishing,,,,,Columbus,OH,4.9,0,35,
Luke's Auto,,,,,Columbus,OH,4.8,0,35,
Weber Road Auto Service,,,,,Columbus,OH,4.9,0,35,
Buckeye Complete Auto Care,,,,,Columbus,OH,4.7,0,35,
Tom and Jerry's Auto Service,,,,,Columbus,OH,4.7,0,35,
Alternative Auto Care,,,,,Columbus,OH,4.5,0,35,
Streamline Auto,,,,,Columbus,OH,4.8,0,35,
Mike's Foreign Car Service,,,,,Columbus,OH,4.8,0,35,
All In Auto Service LLC,,,,,Columbus,OH,5,0,35,
Ohio Autocare,,,,,Columbus,OH,4.8,0,35,
Valentino's Car Care,,,,,Columbus,OH,4.8,0,35,
Auto Center,,,,,Columbus,OH,4.7,0,35,
Columbus Auto Mall,,,,,Columbus,OH,4.7,0,35,
Germain Service Center - Germain Lexus of Easton,,,,,Columbus,OH,4.8,0,35,
Service Center - Toyota West,,,,,Columbus,OH,4.8,0,35,
Mark Wahlberg Chevrolet of Columbus,,,,,Columbus,OH,4.5,0,35,
Byers Mazda Service Center,,,,,Columbus,OH,4.6,0,35,
Service Center - Germain Mazda of Columbus,,,,,Columbus,OH,4.9,0,35,
Subaru Service - Germain Subaru of Columbus Service Center,,,,,Columbus,OH,4.8,0,35,
Byers Imports,,,,,Columbus,OH,4.7,0,35,
Service & Parts Center - Germain Kia,,,,,Columbus,OH,4.8,0,35,
Service Center - Mercedes-Benz of Easton,,,,,Columbus,OH,4.5,0,35,
Auto Palace,,,,,Columbus,OH,4.7,0,35,
Service Center - Germain Volkswagen of Columbus,,,,,Columbus,OH,4.8,0,35,
Service Center - Germain Nissan,,,,,Columbus,OH,4.7,0,35,
Kraft's Body & Fender Co,,,,,Columbus,OH,4.8,0,35,
CARSTAR Auto Boutique Collision,,,,,Columbus,OH,4.6,0,35,
Babylon Body Shop,,,,,Columbus,OH,5,0,35,
McCombe Body Shop,,,,,Columbus,OH,4.7,0,35,
Lane & Kenny Body Shop,,,,,Columbus,OH,4.5,0,35,
Central Collision,,,,,Columbus,OH,4.5,0,35,
Fix N Go Collision Center Body Shop LLC,,,,,Columbus,OH,5,0,35,
Collision Solutions LLC,,,,,Columbus,OH,4.8,0,35,
Columbus Truck & Trailer Repair LLC,,,,,Columbus,OH,4.9,0,35,
Yourway Truck & Trailer Repair,,,,,Columbus,OH,4.9,0,35,
ATI Truck And Trailer Repair LLC,,,,,Columbus,OH,4.9,0,35,
FleetBarn (Truck Trailer Repair),,,,,Columbus,OH,5,0,35,
Jones Truck & Spring Repair,,,,,Columbus,OH,4.5,0,35,
Columbus Mobile Truck Repair,,,,,Columbus,OH,3.4,0,35,
Eastern Truck & Trailer,,,,,Columbus,OH,4.5,0,35,
South Central Fleet Services,,,,,Columbus,OH,5,0,35,
PFM Fleet Service,,,,,Columbus,OH,4.9,0,35,
Fleet Maintenance Transportation,,,,,Columbus,OH,0,0,35,
Fleet Services & Repair,,,,,Columbus,OH,4.7,0,35,
Fleet Force,,,,,Columbus,OH,4.8,0,35,
ProFleet Heavy Duty Truck Parts,,,,,Columbus,OH,4.8,0,35,
"Atlas Industrial Contractors, Inc.",,,,,Columbus,OH,4.7,0,35,
Elford Inc.,,,,,Columbus,OH,4.8,0,35,
Lamit Industries Inc.,,,,,Columbus,OH,5,0,35,
ACI Construction,,,,,Columbus,OH,5,0,35,
Mammoth Prefab,,,,,Columbus,OH,4.7,0,35,
Compton Construction,,,,,Columbus,OH,5,0,35,
Humble Construction,,,,,Columbus,OH,5,0,35,
Columbus Liquidation Center,,,,,Columbus,OH,4.5,0,35,
"WB Construction Products, LLC",,,,,Columbus,OH,4.8,0,35,
Terminal Warehouse Inc,,,,,Columbus,OH,3.2,0,35,
Exterior Building Supply,,,,,Columbus,OH,4.9,0,35,
Ohio Wholesale Liquidation Services,,,,,Columbus,OH,5,0,35,
Foundation Building Materials,,,,,Columbus,OH,4.8,0,35,
SRS Building Products,,,,,Columbus,OH,4.5,0,35,
King Distribution Center,,,,,Columbus,OH,3.4,0,35,
Distribution Centre,,,,,Columbus,OH,5,0,35,
NCS Distribution Center,,,,,Columbus,OH,1.7,0,35,
CDC Distributors,,,,,Columbus,OH,4.5,0,35,
MTM Contractors LLC,,,,,Columbus,OH,4.7,0,35,
Ohio Facility Maintenance LLC,,,,,Columbus,OH,5,0,35,
Team Industrial Services Inc,,,,,Columbus,OH,5,0,35,
"Team Industrial Services, Inc.",,,,,Columbus,OH,5,0,35,
"GHM Homes Remodeling And Chimney Services, OH",,,,,Columbus,OH,5,0,35,
Preventative Maintenance Service,,,,,Columbus,OH,5,0,35,
City Wide Facility Solutions - Columbus,,,,,Columbus,OH,4.6,0,35,
"A1 Pro Services, LLC",,,,,Columbus,OH,4.8,0,35,
Gimme The Dirt Ltd,,,,,Columbus,OH,4.5,0,35,
Stratus Building Solutions of Columbus,,,,,Columbus,OH,4.7,0,35,
Ace Handyman Services Northwest Columbus,,,,,Columbus,OH,4.9,0,35,
Yoder & Co. Floors,,,,,Columbus,OH,4.9,0,35,
Floor Systems & Design,,,,,Columbus,OH,4.5,0,35,
Panel Town & Floors,,,,,Columbus,OH,5,0,35,
Footprints Floors of Columbus,,,,,Columbus,OH,5,0,35,
Infistruct Flooring,,,,,Columbus,OH,4.8,0,35,
Columbus Flooring City,,,,,Columbus,OH,5,0,35,
America's Floor Source - Columbus East,,,,,Columbus,OH,4.9,0,35,
Columbus Flooring Solutions,,,,,Columbus,OH,5,0,35,
Floor Coverings International,,,,,Columbus,OH,5,0,35,
America's Floor Source - Columbus West,,,,,Columbus,OH,4.7,0,35,
Gaddis & Son Inc,,,,,Columbus,OH,4.2,0,30,
Central Ohio Concrete Cutting,,,,,Columbus,OH,4.3,0,30,
Donley Concrete Cutting Company,,,,,Columbus,OH,4.4,0,30,
Two Brothers Concrete LLC,,,,,Columbus,OH,4.4,0,30,
Premier Asphalt and Concrete,,,,,Columbus,OH,4.2,0,30,
Benchmark Concrete,,,,,Columbus,OH,4.4,0,30,
King Concrete's Design Impressions,,,,,Columbus,OH,4.3,0,30,
Sam The Concrete Man Columbus,,,,,Columbus,OH,4.4,0,30,
Koated Metal & Graphics LLC,,,,,Columbus,OH,4.4,0,30,
Columbus Luxury Cars LLC,,,,,Columbus,OH,4.3,0,30,
Mark Wahlberg Chevy Columbus Service Center,,,,,Columbus,OH,4,0,30,
Bexley Motorcar Company,,,,,Columbus,OH,4.4,0,30,
Ricart Hyundai Service,,,,,Columbus,OH,4.4,0,30,
Mark Wahlberg Buick GMC Service Center,,,,,Columbus,OH,4.1,0,30,
Keen's Body Shop,,,,,Columbus,OH,4.3,0,30,
"Diesel Mobile Truck & Trailer Repair, LLC",,,,,Columbus,OH,4.2,0,30,
Singh Truck & Trailer Repair Shop,,,,,Columbus,OH,4.2,0,30,
Ferguson Construction,,,,,Columbus,OH,4.3,0,30,
REC Construction LTD,,,,,Columbus,OH,4.2,0,30,
Setterlin Building Company,,,,,Columbus,OH,4.2,0,30,
Miles-McClellan Construction,,,,,Columbus,OH,4.1,0,30,
Construction One Inc,,,,,Columbus,OH,4.3,0,30,
Brexton Construction LLC,,,,,Columbus,OH,4.1,0,30,
Aluf Plastics,,,,,Columbus,OH,4.4,0,30,
Columbus Builders Supply,,,,,Columbus,OH,4.3,0,30,
United Building Materials,,,,,Columbus,OH,4.3,0,30,
Interior Supply Inc.,,,,,Columbus,OH,4,0,30,
Dismas Distribution Services,,,,,Columbus,OH,4.4,0,30,
CED Central Ohio,,,,,Columbus,OH,4.3,0,30,
Shoemaker Industrial Solutions,,,,,Columbus,OH,4.2,0,30,
"Superior Building Services, LLC.",,,,,Columbus,OH,4,0,30,
"Circle Building Services, Inc.",,,,,Columbus,OH,4.4,0,30,
MnA Repairs & Home Maintenance,,,,,Columbus,OH,4.4,0,30,
Superior Home Maintenance Co.,,,,,Columbus,OH,4.1,0,30,
A-1 Concrete Leveling Columbus,,,,,Columbus,OH,3.9,0,25,
Madina Truck and Trailer Repair,,,,,Columbus,OH,3.7,0,25,
D&A Truck And Trailer Repair,,,,,Columbus,OH,3.8,0,25,
T.I.G Fleet Service Columbus,,,,,Columbus,OH,3.7,0,25,
Columbus City Schools Fort Hayes Bus Compound & Fleet Service Center,,,,,Columbus,OH,3.7,0,25,
Columbus City Schools Frebis Bus Compound and Fleet Service Center,,,,,Columbus,OH,3.6,0,25,
"L&W Supply - Columbus, OH",,,,,Columbus,OH,3.9,0,25,
Action Industrial Services,,,,,Columbus,OH,3.7,0,25,
World Distribution Services Container Transload Facility,,,,,Columbus,OH,3.5,0,25,
Distribution International,,,,,Columbus,OH,3.7,0,25,
Distributor Service Inc.,,,,,Columbus,OH,3.7,0,25,
Defense Supply Center Columbus,,,,,Columbus,OH,3.9,0,25,
"Legacy Maintenance Services, LLC",,,,,Columbus,OH,3.9,0,25,
Concrete Contractors,,,,,Columbus,OH,0,0,20,
True Grit Soda Blasting,,,,,Columbus,OH,0,0,20,
Limitless Blasting & Restorations LLC.,,,,,Columbus,OH,0,0,20,
Columbus Fleet Management,,,,,Columbus,OH,3,0,20,
Fleet Management Department-Columbus,,,,,Columbus,OH,0,0,20,
Franklin County Fleet Management,,,,,Columbus,OH,0,0,20,
Fleet Management Office,,,,,Columbus,OH,0,0,20,
Messer Construction Co. - Columbus Regional Office,,,,,Columbus,OH,3,0,20,
TKS Industrial Company,,,,,Columbus,OH,3,0,20,
BASF Corporation,,,,,Columbus,OH,2.4,0,20,
COLUMBUS P&DC,,,,,Columbus,OH,2.7,0,20,
Integrated Building Systems,,,,,Columbus,OH,3.4,0,20,
Midwest Maintenance Service & Repair INC,,,,,Columbus,OH,1,0,20,
Ohio Construction Maintenance,,,,,Columbus,OH,3,0,20,
Commercial Flooring Columbus,,,,,Columbus,OH,1,0,20,
