company,phone,email,website,address,city,state,rating,reviews,lead_score,tier
Ideal Garage Floor Coatings,,,,4.9,Columbus,OH,4.9,0,55,WARM
Elite Epoxy Coatings of Columbus,,,,5.0,Columbus,OH,5,0,55,WARM
Spaulding's Epoxy Floor Coating,,,,5.0,Columbus,OH,5,0,55,WARM
Epoxy and Polished Floors of Columbus,,,,5.0,Columbus,OH,5,0,55,WARM
Infinite Designs Epoxy Solutions of North Columbus,,,,4.8,Columbus,OH,4.8,0,55,WARM
Global Epoxy LLC,,,,5.0,Columbus,OH,5,0,55,WARM
MACH ONE Epoxy Floors of Columbus West,,,,5.0,Columbus,OH,5,0,55,WARM
Decorative Concrete Central Ohio,,,,5.0,Columbus,OH,5,0,55,WARM
J&G Epoxy Coatings,,,,5.0,Columbus,OH,5,0,55,WARM
Wyckoff Epoxy Flooring,,,,5.0,Columbus,OH,5,0,55,WARM
Masters Epoxy,,,,5.0,Columbus,OH,5,0,55,WARM
Epoxy Flooring Cincinnati,,,,5.0,Columbus,OH,5,0,55,WARM
AR Epoxy Flooring,,,,5.0,Columbus,OH,5,0,55,WARM
Kettering Epoxy Flooring,,,,4.8,Columbus,OH,4.8,0,55,WARM
Epoxy Flooring Masters,,,,5.0,Columbus,OH,5,0,55,WARM
Buckeye Epoxy Flooring,,,,5.0,Columbus,OH,5,0,55,WARM
DuraFloor Epoxy Pros,,,,4.8,Columbus,OH,4.8,0,55,WARM
Decorative Epoxy Experts LLC,,,,5.0,Columbus,OH,5,0,55,WARM
Hitchcock Surface Prep,,,,5.0,Columbus,OH,5,0,53,WARM
Ohio Garage Interiors Columbus,,,,5.0,Columbus,OH,5,0,50,WARM
"Leaf Home Garage Flooring, LLC",,,,4.8,Columbus,OH,4.8,0,50,WARM
Garage Coating Pros,,,,5.0,Columbus,OH,5,0,50,WARM
Garage Force of Columbus NE,,,,5.0,Columbus,OH,5,0,50,WARM
GarageExperts of Columbus,,,,4.6,Columbus,OH,4.6,0,50,WARM
One Call Auto Mechanic,,,,4.9,Columbus,OH,4.9,0,50,WARM
All Hours Automotive Repair,,,,4.8,Columbus,OH,4.8,0,50,WARM
Luke's Auto Repair - Grandview,,,,4.7,Columbus,OH,4.7,0,50,WARM
Clintonville Automotive Repair Service,,,,4.6,Columbus,OH,4.6,0,50,WARM
Avenue Auto Repair,,,,4.7,Columbus,OH,4.7,0,50,WARM
Urban Auto Repairs,,,,4.8,Columbus,OH,4.8,0,50,WARM
The JAM Shop Auto Repair,,,,5.0,Columbus,OH,5,0,50,WARM
J Auto Repair LLC.,,,,5.0,Columbus,OH,5,0,50,WARM
Luke's Auto Repair - Upper Arlington,,,,4.8,Columbus,OH,4.8,0,50,WARM
Glacier Auto Repair,,,,4.9,Columbus,OH,4.9,0,50,WARM
Fine Line Auto Body Grandview / OSU,,,,4.9,Columbus,OH,4.9,0,50,WARM
Auto Body Specialist,,,,4.6,Columbus,OH,4.6,0,50,WARM
Fine Line Auto Body-Lewis Center,,,,4.8,Columbus,OH,4.8,0,50,WARM
Fine Line Auto Body Alum Creek,,,,4.7,Columbus,OH,4.7,0,50,WARM
Fine Line Auto Body North High,,,,4.9,Columbus,OH,4.9,0,50,WARM
Fine Line Auto Body at Twins Buick GMC,,,,4.8,Columbus,OH,4.8,0,50,WARM
King Collision Auto Repair,,,,4.7,Columbus,OH,4.7,0,50,WARM
Fine Line Auto Body South High,,,,4.8,Columbus,OH,4.8,0,50,WARM
Rife's Auto Body - Grandview,,,,4.6,Columbus,OH,4.6,0,50,WARM
Fine Line Auto Body - Bethel Road,,,,4.9,Columbus,OH,4.9,0,50,WARM
Car Pro Auto Body,,,,4.9,Columbus,OH,4.9,0,50,WARM
Semi Truck Repair Center & Parking,,,,4.9,Columbus,OH,4.9,0,50,WARM
Big Boyz Mobile Truck Repair Service,,,,4.5,Columbus,OH,4.5,0,50,WARM
CMH Truck Repair LLC,,,,4.8,Columbus,OH,4.8,0,50,WARM
Diesel Truck Repair Roadservice 24/7,,,,4.5,Columbus,OH,4.5,0,50,WARM
Elite Truck Mobile Diesel Mechanic,,,,5.0,Columbus,OH,5,0,50,WARM
Columbus Fleet Maintenance,,,,5.0,Columbus,OH,5,0,50,WARM
Dublin City Fleet Maintenance,,,,4.5,Columbus,OH,4.5,0,50,WARM
Fleet Maintenance Service of Ohio,,,,4.8,Columbus,OH,4.8,0,50,WARM
D&S Fleet Maintenance,,,,5.0,Columbus,OH,5,0,50,WARM
"Columbus Design & Manufacturing, LLC",,,,5.0,Columbus,OH,5,0,50,WARM
Appian Manufacturing Corporation,,,,4.7,Columbus,OH,4.7,0,50,WARM
Patrick Manufacturing,,,,5.0,Columbus,OH,5,0,50,WARM
Steel Warehouse Co Inc,,,,5.0,Columbus,OH,5,0,50,WARM
The Glass Block Warehouse,,,,5.0,Columbus,OH,5,0,50,WARM
The Columbus Warehouse,,,,4.8,Columbus,OH,4.8,0,50,WARM
Prime Auto Repairs,,,,4.7,Columbus,OH,4.7,0,50,WARM
Harolds Automotive,,,,4.8,Columbus,OH,4.8,0,50,WARM
T & S Plumbing & Mechanical,,,,4.9,Columbus,OH,4.9,0,50,WARM
Crawford Mechanical Services,,,,4.7,Columbus,OH,4.7,0,50,WARM
JA Mechanical LLC,,,,5.0,Columbus,OH,5,0,50,WARM
"Carpenter Mechanical, LLC",,,,4.7,Columbus,OH,4.7,0,50,WARM
Pedersen Mechanical Insulation,,,,4.5,Columbus,OH,4.5,0,50,WARM
"Innovative Door Systems, LLC(Garage Door Repair)",,,,5.0,Columbus,OH,5,0,50,WARM
Precision Garage Door of Columbus,,,,4.9,Columbus,OH,4.9,0,50,WARM
Don's Garage Door Repair,,,,4.8,Columbus,OH,4.8,0,50,WARM
Apex Garage Door Services,,,,4.9,Columbus,OH,4.9,0,50,WARM
Columbus Garage Door Pros,,,,4.9,Columbus,OH,4.9,0,50,WARM
Wammack's Garage Door Repair,,,,5.0,Columbus,OH,5,0,50,WARM
Over & Above Garage Doors,,,,4.9,Columbus,OH,4.9,0,50,WARM
Blue Line Garage Door Repair Columbus Ohio LLC,,,,5.0,Columbus,OH,5,0,50,WARM
Precision Garage Door of Hilliard,,,,4.9,Columbus,OH,4.9,0,50,WARM
The Garage Door Guy LLC,,,,4.9,Columbus,OH,4.9,0,50,WARM
Local Garage Door Repair Dublin Ohio LLC,,,,4.8,Columbus,OH,4.8,0,50,WARM
Upper Arlington Garage Door Repair LLC,,,,5.0,Columbus,OH,5,0,50,WARM
Garage Door Repair Lewis Center LLC,,,,4.8,Columbus,OH,4.8,0,50,WARM
Precision Garage Door of Westerville,,,,4.9,Columbus,OH,4.9,0,50,WARM
Garage Door Repair Columbus Ohio,,,,5.0,Columbus,OH,5,0,50,WARM
Spartan Techs Garage Door Repair Columbus,,,,4.8,Columbus,OH,4.8,0,50,WARM
OGD Overhead Garage Door,,,,4.7,Columbus,OH,4.7,0,50,WARM
The Patio Room Factory Inc,,,,5.0,Columbus,OH,5,0,50,WARM
Jody Plant Masonry,,,,4.9,Columbus,OH,4.9,0,50,WARM
Imports Plus Automotive,,,,4.9,Columbus,OH,4.9,0,50,WARM
The Service Company- Complete Truck Repair,,,,5.0,Columbus,OH,5,0,50,WARM
Wbt Truck Repair,,,,4.5,Columbus,OH,4.5,0,50,WARM
"Discount Tires Plus - New & Used Tires Columbus,OH Tire & Mechanical Shop Sales Experts",,,,4.7,Columbus,OH,4.7,0,50,WARM
Hydro Mechanical,,,,5.0,Columbus,OH,5,0,50,WARM
Columbus Truck Repair,,,,4.3,Columbus,OH,4.3,0,45,COLD
"Dr. Diesel's Truck Repair, LLC",,,,4.2,Columbus,OH,4.2,0,45,COLD
Wiers Fleet Service & Truck Repair Columbus,,,,4.4,Columbus,OH,4.4,0,45,COLD
All Fleet Maintenance,,,,4.3,Columbus,OH,4.3,0,45,COLD
GTW Manufacturing LLC,,,,4.0,Columbus,OH,4,0,45,COLD
Cardinal Health Distribution center,,,,4.0,Columbus,OH,4,0,45,COLD
Columbus Distribution Center Napa,,,,4.4,Columbus,OH,4.4,0,45,COLD
No Hassle Auto Repair & Moblie Services,,,,4.4,Columbus,OH,4.4,0,45,COLD
auto repair,,,,4.4,Columbus,OH,4.4,0,45,COLD
Germain Automotive Group,,,,4.2,Columbus,OH,4.2,0,45,COLD
TP Mechanical Contractors,,,,4.1,Columbus,OH,4.1,0,45,COLD
ITC Manufacturing,,,,4.1,Columbus,OH,4.1,0,45,COLD
Epoxy Flooring,,,,· 3108 Gallant Dr,Columbus,OH,0,0,40,COLD
Ricart Automotive Mega Mall,,,,3.8,Columbus,OH,3.8,0,40,COLD
Nash Distribution Columbus Warehouse,,,,3.7,Columbus,OH,3.7,0,40,COLD
World Distribution Services Warehouse Columbus,,,,3.6,Columbus,OH,3.6,0,40,COLD
Office Depot Max Distribution Center,,,,3.7,Columbus,OH,3.7,0,40,COLD
Clopay Corporation - Columbus Distribution Center,,,,3.6,Columbus,OH,3.6,0,40,COLD
Lowes Distribution Center,,,,3.7,Columbus,OH,3.7,0,40,COLD
Epic Epoxy 614,,,,1.0,Columbus,OH,1,0,40,COLD
The Home Depot Distribution Center,,,,3.6,Columbus,OH,3.6,0,40,COLD
Columbus Auto Repair,,,,3.7,Columbus,OH,3.7,0,40,COLD
Speer Mechanical,,,,3.5,Columbus,OH,3.5,0,40,COLD
Walmart Distribution Center,,,,3.7,Columbus,OH,3.7,0,40,COLD
Premier Concrete Coatings Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Comer & Cross Concrete Coatings,,,,4.9,Columbus,OH,4.9,0,35,COLD
GatorGuard Concrete Coatings of Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
"Deco-Coat Flooring, LLC",,,,4.9,Columbus,OH,4.9,0,35,COLD
XPS Xpress Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Infinity Concrete Coatings,,,,5.0,Columbus,OH,5,0,35,COLD
Premier Concrete Coatings,,,,5.0,Columbus,OH,5,0,35,COLD
Solutions for Organizing Spaces,,,,5.0,Columbus,OH,5,0,35,COLD
Your1DayFloor.com,,,,5.0,Columbus,OH,5,0,35,COLD
Pro Flooring Installers Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Martin Painting & Coating Co,,,,4.7,Columbus,OH,4.7,0,35,COLD
Embellish By MJ,,,,5.0,Columbus,OH,5,0,35,COLD
"Permafloor, Inc.",,,,5.0,Columbus,OH,5,0,35,COLD
Rockhound Resurfacing,,,,5.0,Columbus,OH,5,0,35,COLD
Deco-Crete Supply,,,,4.9,Columbus,OH,4.9,0,35,COLD
Columbus Stamp Concrete,,,,4.7,Columbus,OH,4.7,0,35,COLD
Supreme Concrete Solutions,,,,4.9,Columbus,OH,4.9,0,35,COLD
Top Level Concrete,,,,5.0,Columbus,OH,5,0,35,COLD
Capital City Concrete,,,,4.8,Columbus,OH,4.8,0,35,COLD
CKG Small Concrete & General Services,,,,5.0,Columbus,OH,5,0,35,COLD
Royal Concrete,,,,4.9,Columbus,OH,4.9,0,35,COLD
Concrete Contracting of Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Optimus Concrete Co.,,,,4.6,Columbus,OH,4.6,0,35,COLD
Samczuk Concrete & Masonry LLC,,,,4.7,Columbus,OH,4.7,0,35,COLD
Ed's Concrete Construction LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
Hacker's Concrete Impressions,,,,5.0,Columbus,OH,5,0,35,COLD
Ohio Concrete Sawing & Drilling - Columbus,,,,4.5,Columbus,OH,4.5,0,35,COLD
"CT Concrete, LLC",,,,4.8,Columbus,OH,4.8,0,35,COLD
Good Guys Improvements LLP,,,,5.0,Columbus,OH,5,0,35,COLD
Concrete Lyftz,,,,5.0,Columbus,OH,5,0,35,COLD
Concrete Cutting & Breaking,,,,5.0,Columbus,OH,5,0,35,COLD
SealMaxx of Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Maxima Concrete,,,,4.9,Columbus,OH,4.9,0,35,COLD
The Stallion Concrete LLC,,,,5.0,Columbus,OH,5,0,35,COLD
"Bill Lewis Cement Contractor, LLC",,,,4.7,Columbus,OH,4.7,0,35,COLD
CR Concrete Construction - Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Alonzo Contractors Inc,,,,4.9,Columbus,OH,4.9,0,35,COLD
MCL Concrete LLC,,,,5.0,Columbus,OH,5,0,35,COLD
SmartLevel Concrete,,,,4.9,Columbus,OH,4.9,0,35,COLD
Arlington Concrete,,,,4.7,Columbus,OH,4.7,0,35,COLD
Dura Seal,,,,4.8,Columbus,OH,4.8,0,35,COLD
Columbus Custom Concrete,,,,5.0,Columbus,OH,5,0,35,COLD
Special Concrete Ohio LLC,,,,4.8,Columbus,OH,4.8,0,35,COLD
Evans Concrete,,,,5.0,Columbus,OH,5,0,35,COLD
Fine Line Concrete Contractors,,,,5.0,Columbus,OH,5,0,35,COLD
Superior Concrete Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Roman Concrete,,,,4.8,Columbus,OH,4.8,0,35,COLD
Central Ohio Blasting,,,,5.0,Columbus,OH,5,0,35,COLD
Vibrant Vision Coatings,,,,4.7,Columbus,OH,4.7,0,35,COLD
S&C Blasting LLC,,,,5.0,Columbus,OH,5,0,35,COLD
C & B Mobile Blasting,,,,5.0,Columbus,OH,5,0,35,COLD
A1 Blasting Pros,,,,5.0,Columbus,OH,5,0,35,COLD
Trusted Coatings,,,,5.0,Columbus,OH,5,0,35,COLD
BlastOne International,,,,4.8,Columbus,OH,4.8,0,35,COLD
MCL Power Clean Blasting Services,,,,5.0,Columbus,OH,5,0,35,COLD
TLC Surface Restoration,,,,5.0,Columbus,OH,5,0,35,COLD
Four Winds Sand Blasting,,,,5.0,Columbus,OH,5,0,35,COLD
Ace Portable Sandblasting,,,,5.0,Columbus,OH,5,0,35,COLD
RPM Powder Coating,,,,5.0,Columbus,OH,5,0,35,COLD
Durer Shotblast LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Ohio Dustless Blasting,,,,5.0,Columbus,OH,5,0,35,COLD
M&M Dustless Mobile Blasting,,,,5.0,Columbus,OH,5,0,35,COLD
Soda Clean of Ohio,,,,4.9,Columbus,OH,4.9,0,35,COLD
Beeline Floors,,,,4.9,Columbus,OH,4.9,0,35,COLD
"FS HW Flooring, LLC",,,,4.8,Columbus,OH,4.8,0,35,COLD
Columbus Floor Refinishing,,,,4.9,Columbus,OH,4.9,0,35,COLD
Luke's Auto,,,,4.8,Columbus,OH,4.8,0,35,COLD
Weber Road Auto Service,,,,4.9,Columbus,OH,4.9,0,35,COLD
Buckeye Complete Auto Care,,,,4.7,Columbus,OH,4.7,0,35,COLD
Tom and Jerry's Auto Service,,,,4.7,Columbus,OH,4.7,0,35,COLD
Alternative Auto Care,,,,4.5,Columbus,OH,4.5,0,35,COLD
Streamline Auto,,,,4.8,Columbus,OH,4.8,0,35,COLD
Mike's Foreign Car Service,,,,4.8,Columbus,OH,4.8,0,35,COLD
All In Auto Service LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Ohio Autocare,,,,4.8,Columbus,OH,4.8,0,35,COLD
Valentino's Car Care,,,,4.8,Columbus,OH,4.8,0,35,COLD
Auto Center,,,,4.7,Columbus,OH,4.7,0,35,COLD
Columbus Auto Mall,,,,4.7,Columbus,OH,4.7,0,35,COLD
Germain Service Center - Germain Lexus of Easton,,,,4.8,Columbus,OH,4.8,0,35,COLD
Service Center - Toyota West,,,,4.8,Columbus,OH,4.8,0,35,COLD
Mark Wahlberg Chevrolet of Columbus,,,,4.5,Columbus,OH,4.5,0,35,COLD
Byers Mazda Service Center,,,,4.6,Columbus,OH,4.6,0,35,COLD
Service Center - Germain Mazda of Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Subaru Service - Germain Subaru of Columbus Service Center,,,,4.8,Columbus,OH,4.8,0,35,COLD
Byers Imports,,,,4.7,Columbus,OH,4.7,0,35,COLD
Service & Parts Center - Germain Kia,,,,4.8,Columbus,OH,4.8,0,35,COLD
Service Center - Mercedes-Benz of Easton,,,,4.5,Columbus,OH,4.5,0,35,COLD
Auto Palace,,,,4.7,Columbus,OH,4.7,0,35,COLD
Service Center - Germain Volkswagen of Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
Service Center - Germain Nissan,,,,4.7,Columbus,OH,4.7,0,35,COLD
Kraft's Body & Fender Co,,,,4.8,Columbus,OH,4.8,0,35,COLD
CARSTAR Auto Boutique Collision,,,,4.6,Columbus,OH,4.6,0,35,COLD
Babylon Body Shop,,,,5.0,Columbus,OH,5,0,35,COLD
McCombe Body Shop,,,,4.7,Columbus,OH,4.7,0,35,COLD
Lane & Kenny Body Shop,,,,4.5,Columbus,OH,4.5,0,35,COLD
Central Collision,,,,4.5,Columbus,OH,4.5,0,35,COLD
Fix N Go Collision Center Body Shop LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Collision Solutions LLC,,,,4.8,Columbus,OH,4.8,0,35,COLD
Columbus Truck & Trailer Repair LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
Yourway Truck & Trailer Repair,,,,4.9,Columbus,OH,4.9,0,35,COLD
ATI Truck And Trailer Repair LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
FleetBarn (Truck Trailer Repair),,,,5.0,Columbus,OH,5,0,35,COLD
Jones Truck & Spring Repair,,,,4.5,Columbus,OH,4.5,0,35,COLD
Columbus Mobile Truck Repair,,,,3.4,Columbus,OH,3.4,0,35,COLD
Eastern Truck & Trailer,,,,4.5,Columbus,OH,4.5,0,35,COLD
South Central Fleet Services,,,,5.0,Columbus,OH,5,0,35,COLD
PFM Fleet Service,,,,4.9,Columbus,OH,4.9,0,35,COLD
Fleet Maintenance Transportation,,,,· 3880 Southwest Blvd,Columbus,OH,0,0,35,COLD
Fleet Services & Repair,,,,4.7,Columbus,OH,4.7,0,35,COLD
Fleet Force,,,,4.8,Columbus,OH,4.8,0,35,COLD
ProFleet Heavy Duty Truck Parts,,,,4.8,Columbus,OH,4.8,0,35,COLD
"Atlas Industrial Contractors, Inc.",,,,4.7,Columbus,OH,4.7,0,35,COLD
Elford Inc.,,,,4.8,Columbus,OH,4.8,0,35,COLD
Lamit Industries Inc.,,,,5.0,Columbus,OH,5,0,35,COLD
ACI Construction,,,,5.0,Columbus,OH,5,0,35,COLD
Mammoth Prefab,,,,4.7,Columbus,OH,4.7,0,35,COLD
Compton Construction,,,,5.0,Columbus,OH,5,0,35,COLD
Humble Construction,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Liquidation Center,,,,4.5,Columbus,OH,4.5,0,35,COLD
"WB Construction Products, LLC",,,,4.8,Columbus,OH,4.8,0,35,COLD
Terminal Warehouse Inc,,,,3.2,Columbus,OH,3.2,0,35,COLD
Exterior Building Supply,,,,4.9,Columbus,OH,4.9,0,35,COLD
Ohio Wholesale Liquidation Services,,,,5.0,Columbus,OH,5,0,35,COLD
Foundation Building Materials,,,,4.8,Columbus,OH,4.8,0,35,COLD
SRS Building Products,,,,4.5,Columbus,OH,4.5,0,35,COLD
King Distribution Center,,,,3.4,Columbus,OH,3.4,0,35,COLD
Distribution Centre,,,,5.0,Columbus,OH,5,0,35,COLD
NCS Distribution Center,,,,1.7,Columbus,OH,1.7,0,35,COLD
CDC Distributors,,,,4.5,Columbus,OH,4.5,0,35,COLD
MTM Contractors LLC,,,,4.7,Columbus,OH,4.7,0,35,COLD
Ohio Facility Maintenance LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Team Industrial Services Inc,,,,5.0,Columbus,OH,5,0,35,COLD
"Team Industrial Services, Inc.",,,,5.0,Columbus,OH,5,0,35,COLD
"GHM Homes Remodeling And Chimney Services, OH",,,,5.0,Columbus,OH,5,0,35,COLD
Preventative Maintenance Service,,,,5.0,Columbus,OH,5,0,35,COLD
City Wide Facility Solutions - Columbus,,,,4.6,Columbus,OH,4.6,0,35,COLD
"A1 Pro Services, LLC",,,,4.8,Columbus,OH,4.8,0,35,COLD
Gimme The Dirt Ltd,,,,4.5,Columbus,OH,4.5,0,35,COLD
Stratus Building Solutions of Columbus,,,,4.7,Columbus,OH,4.7,0,35,COLD
Ace Handyman Services Northwest Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Yoder & Co. Floors,,,,4.9,Columbus,OH,4.9,0,35,COLD
Floor Systems & Design,,,,4.5,Columbus,OH,4.5,0,35,COLD
Panel Town & Floors,,,,5.0,Columbus,OH,5,0,35,COLD
Footprints Floors of Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Infistruct Flooring,,,,4.8,Columbus,OH,4.8,0,35,COLD
Columbus Flooring City,,,,5.0,Columbus,OH,5,0,35,COLD
America's Floor Source - Columbus East,,,,4.9,Columbus,OH,4.9,0,35,COLD
Columbus Flooring Solutions,,,,5.0,Columbus,OH,5,0,35,COLD
Floor Coverings International,,,,5.0,Columbus,OH,5,0,35,COLD
America's Floor Source - Columbus West,,,,4.7,Columbus,OH,4.7,0,35,COLD
Next Level Concrete Coatings,,,,5.0,Columbus,OH,5,0,35,COLD
Apex Floor Coating,,,,5.0,Columbus,OH,5,0,35,COLD
Revolutionary Floor Coatings,,,,5.0,Columbus,OH,5,0,35,COLD
Pro Edge Floor Coatings,,,,5.0,Columbus,OH,5,0,35,COLD
Legacy Concrete - Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Daniel's concrete,,,,5.0,Columbus,OH,5,0,35,COLD
Gibsons Concrete,,,,4.8,Columbus,OH,4.8,0,35,COLD
Andrew's Concrete,,,,4.8,Columbus,OH,4.8,0,35,COLD
Ronk Construction,,,,5.0,Columbus,OH,5,0,35,COLD
Custom Concrete Plus,,,,4.9,Columbus,OH,4.9,0,35,COLD
P&M Concrete LLC & Patio Restoration,,,,5.0,Columbus,OH,5,0,35,COLD
Performance Powder Coating,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Powder Coat,,,,4.7,Columbus,OH,4.7,0,35,COLD
Master-Blaster Power Wash,,,,4.8,Columbus,OH,4.8,0,35,COLD
MVPowdercoating,,,,5.0,Columbus,OH,5,0,35,COLD
Rhino Shield Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
DDC Mobile Blasting,,,,4.7,Columbus,OH,4.7,0,35,COLD
M Work,,,,4.6,Columbus,OH,4.6,0,35,COLD
Stone Mart,,,,5.0,Columbus,OH,5,0,35,COLD
The Columbus Distributing Company,,,,5.0,Columbus,OH,5,0,35,COLD
Trujillo Quality Concrete,,,,5.0,Columbus,OH,5,0,35,COLD
ON Concrete Design LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Premier Concrete Coatings Westerville Ohio,,,,5.0,Columbus,OH,5,0,35,COLD
Complete Restoration Services,,,,5.0,Columbus,OH,5,0,35,COLD
Ohio Hardwood Floors LLC,,,,5.0,Columbus,OH,5,0,35,COLD
1 DAY Refinishing Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Davila Floors & Tile,,,,5.0,Columbus,OH,5,0,35,COLD
Refloor,,,,4.9,Columbus,OH,4.9,0,35,COLD
Unique Hardwood Flooring LLC,,,,5.0,Columbus,OH,5,0,35,COLD
GC Hardwood Flooring & Supply,,,,5.0,Columbus,OH,5,0,35,COLD
Fabulous Floors Columbus,,,,4.6,Columbus,OH,4.6,0,35,COLD
Flawless Floors & More,,,,5.0,Columbus,OH,5,0,35,COLD
Mr Felix Floor Inc,,,,4.8,Columbus,OH,4.8,0,35,COLD
Mr. Sandless Columbus OH,,,,5.0,Columbus,OH,5,0,35,COLD
Nature Floors LLC,,,,4.7,Columbus,OH,4.7,0,35,COLD
Lasting Impressions Hardwood Floors,,,,5.0,Columbus,OH,5,0,35,COLD
Bates Hardwood Floors LLC,,,,5.0,Columbus,OH,5,0,35,COLD
N-Hance Wood Refinishing of Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
Flooring Wholesale Outlet,,,,4.6,Columbus,OH,4.6,0,35,COLD
America's Floor Source - Columbus North,,,,4.8,Columbus,OH,4.8,0,35,COLD
Levi's 4 Floors,,,,4.7,Columbus,OH,4.7,0,35,COLD
GGC Flooring,,,,4.5,Columbus,OH,4.5,0,35,COLD
Diamond Carpet & Flooring Installation,,,,4.8,Columbus,OH,4.8,0,35,COLD
Affordable Custom Flooring,,,,4.9,Columbus,OH,4.9,0,35,COLD
"Floor Coverings International of East Columbus, OH",,,,4.9,Columbus,OH,4.9,0,35,COLD
BUCKEYE FLOORS | Direct Wholesale Supplier,,,,5.0,Columbus,OH,5,0,35,COLD
Floors Revolution/Wholesale Price,,,,4.9,Columbus,OH,4.9,0,35,COLD
Six Floors Down,,,,4.9,Columbus,OH,4.9,0,35,COLD
Pegasus Floor & Tile,,,,4.8,Columbus,OH,4.8,0,35,COLD
"Jeff Thacker Master Tiler, LLC",,,,4.7,Columbus,OH,4.7,0,35,COLD
ALLTEAMATE LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
Best Tile Shine,,,,4.9,Columbus,OH,4.9,0,35,COLD
BackSplash Kings,,,,5.0,Columbus,OH,5,0,35,COLD
CML Tiling & Cleaning Services LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
Jaime Tile Services,,,,4.9,Columbus,OH,4.9,0,35,COLD
Phoenix tile works LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Florida Tile,,,,4.5,Columbus,OH,4.5,0,35,COLD
CarifaTile,,,,5.0,Columbus,OH,5,0,35,COLD
